step,angular_command
0,0.061011940240859985
1,0.1721542865037918
2,0.2609887513518333
3,0.2459414353072643
4,0.2585350578099489
5,0.13687684273213144
6,0.22740526194217797
7,0.4066228294013947
8,0.441423435662916
9,0.43692332680852364
10,0.1761294794388791
11,-0.08068311665299274
12,-0.3564781816570949
13,-0.5137811313309564
14,-0.5238960273232862
15,-0.21941636612184479
16,-0.4535914562852913
17,-0.5538335136471404
18,-0.6013898039190719
19,-0.4345473348130906
20,-0.47403904490879045
21,-0.4181059935216864
22,-0.1612882432309123
23,-0.14143307128321453
24,-0.05090087834139592
25,0.017721544422726346
26,0.15159150511286093
27,0.09010776564660672
28,-0.015551232500591844
29,-0.27027764741838306
30,-0.37696214494091496
31,-0.5638735014586405
32,-0.6947114510210484
33,-0.6107477307330063
34,-0.7043941152103089
35,-0.7930758806472162
36,-0.7472857384566066
37,-0.4461142524161456
38,-0.5450454903498254
39,-0.6815318432448778
40,-0.5929356999098193
41,-0.5751397203236075
42,-0.34336569742167755
43,-0.18210177903436953
44,-0.42747124532405867
45,-0.5674164945848885
46,-0.6971915462094219
47,-0.7880340823465952
48,-0.8516238576426165
49,-0.8640616647777795
50,-0.6318327683870482
51,-0.5313297737702867
52,-0.47213351233259815
53,-0.23879561675011302
54,0.036156263980334724
55,0.016549172238157196
56,-0.006040732498017747
57,0.04493113924609278
58,0.11357590554836053
59,0.1356915458945221
60,0.11490803136780364
61,0.05280829689947914
62,0.13726431385113502
63,0.11605424015525573
64,0.13695405205252284
65,0.06654593195630867
66,0.1542209435729149
67,0.15273975923255823
68,0.23900191800015191
69,0.3821436740095606
70,0.4995825155570739
71,0.6497077608899517
72,0.524217466052112
73,0.5397724068910041
74,0.2046978701874724
75,0.01004611957148488
76,-0.05394428714461085
77,-0.26621618689142534
78,-0.48635133082399773
79,-0.4737403381100396
80,-0.6316182366770278
81,-0.6334549314015347
82,-0.49231657965613074
83,-0.44852586794438826
84,-0.5049800847568114
85,-0.3310432833650311
86,-0.3813127588781734
87,-0.381812391488464
88,-0.26988681402414827
89,-0.223815906769304
90,-0.25972062161404685
91,-0.3437328981120105
92,0.05938697132159265
93,-0.21730334569134022
94,-0.09674553976836198
95,-0.18509292140074246
96,-0.42956504498051973
97,-0.6006955314863638
98,-0.578634171330158
99,-0.6520856341225474
100,-0.7331175371360579
101,-0.7725307161655286
102,-0.5687241157424828
103,-0.6009666045877006
104,-0.5356400980811185
105,-0.6086419306181476
106,-0.36474249336995923
107,-0.16075063448861013
108,-0.006827132813139153
109,-0.03155203222076334
110,0.039044504948574636
111,0.20927433164088213
112,0.25392280016161795
113,0.2931019583907967
114,0.4558906260825268
115,0.47447623338182265
116,0.4566044734727904
117,0.45219705191931076
118,0.5100537556546595
119,0.5190152300095922
120,0.46456811933591524
121,0.23733731385282866
122,0.09101339969385201
123,-0.14433879101928102
124,-0.4010371537134967
125,-0.3776458243318543
126,-0.564352077032298
127,-0.5368929676707775
128,-0.6758250773695442
129,-0.773077554158681
130,-0.7297916339403583
131,-0.7991791674093738
132,-0.6483955508487854
133,-0.7245202688586914
134,-0.8071641882010838
135,-0.8423180611753442
136,-0.8515526555256827
137,-0.8960868588679778
138,-0.6926166683550301
139,-0.6497733959636028
140,-0.7548413771745219
141,-0.8283889640221653
142,-0.8628288750047247
143,-0.6995325496729544
144,-0.5619175928488802
145,-0.31734789494264143
146,-0.35711834588161717
147,-0.2360866122539652
148,-0.11318600099951712
149,-0.08025376295218349
150,0.21597690575700368
151,0.037433763696421735
152,0.07038876786586512
153,-0.09115770496597082
154,-0.09066211085884902
155,0.002978496442651815
156,0.1384448149634314
157,0.2513467428270021
158,0.3958990047403303
159,0.434416149955957
160,0.4564304415696643
161,0.4027856513877359
162,0.39385180547970067
163,0.25696264878011016
164,0.18520548664100356
165,0.3256244848747767
166,0.3782885982002617
167,0.36711159143686894
168,0.34345828151393354
169,0.16961885202906424
170,-0.047439594106998786
171,-0.3293021870911009
172,-0.4047606316488902
173,-0.5833324421542231
174,-0.6830016235876223
175,-0.7185823462662794
176,-0.4877418497781344
177,-0.5872827146158885
178,-0.5700749855830659
179,-0.6990524899081461
180,-0.7310711522679776
181,-0.8117498065875843
182,-0.6113326662871055
183,-0.6652726550762821
184,-0.49682731766556476
185,-0.6477791223658953
186,-0.4033517884824359
187,-0.5205606016844092
188,-0.49697548800018476
189,-0.6478828416001293
190,-0.4514565147968178
191,-0.5912716403214565
192,-0.5332712839271527
193,-0.47356982600273
194,-0.45037557979531
195,-0.4247336547580842
196,-0.271526492407445
197,-0.35406733328041107
198,-0.3333160275395281
199,-0.37669911344080137
200,-0.16116662473937152
201,-0.2988655443591097
202,-0.06358630388195846
203,-0.03165552815249437
204,-0.08757534583723159
205,-0.07680996479810205
206,0.20854223017340257
207,0.35030167868844414
208,0.43915146291035634
209,0.5468866983040646
210,0.6828206888128452
211,0.6079842376612019
212,0.42921714132345457
213,0.3018989076388052
214,0.2406665714701533
215,0.448955728857156
216,0.36483785010765535
217,0.3022113064743417
218,0.12455341556391478
219,-0.06323405566707302
220,-0.26348459049092265
221,-0.3384733987531917
222,-0.19902606158229708
223,-0.4393182431076079
224,-0.3674928689092275
225,-0.320682899242929
226,-0.25963798091849083
227,-0.35296436198779224
228,-0.5263891064500789
229,-0.5340184937281593
230,-0.5080569346004952
231,-0.1537220509328405
232,-0.24376772264982977
233,-0.4706374058548808
234,-0.3449858078953564
235,-0.2037570977924126
236,-0.4426299684546888
237,-0.3008557252398878
238,-0.0989308500904068
239,-0.09562778584487808
240,-0.15138254243760607
241,0.19403222029367573
242,0.11003595096341409
243,0.250111421463193
244,0.01164354320576888
245,-0.14622398808253037
246,-0.28495525137838285
247,-0.499468675964868
248,-0.4463326158122789
249,-0.6124328310685951
250,-0.68427379874173
251,-0.6576427297139986
252,-0.5604988032024479
253,-0.19957717313458156
254,0.05070077540613471
255,-0.019868691131511518
256,0.04848948562589543
257,-0.12110488403724551
258,-0.38477341882607186
259,-0.5693413931782503
260,-0.6985389752247751
261,-0.32628941477747503
262,-0.35584220845488923
263,-0.04928518028350423
264,0.15106467719967936
265,0.3721671285357777
266,0.38379496410376757
267,0.4431820934257989
268,0.010227465398059243
269,-0.01314363018983387
270,-0.16457322036643474
271,-0.07599607563807322
272,0.15063353757306308
273,0.013662950855206038
274,0.19363756146351238
275,0.4355462930244587
276,0.04261169822510752
277,0.0033496895834572195
278,-0.13707966947721073
279,-0.17298556606885435
280,-0.3066873517497544
281,-0.3912572599256948
282,-0.4685554738604467
283,-0.5001691266928523
284,-0.5697118420922842
285,-0.5171352411972344
286,-0.43416534065870466
287,-0.4605051928735536
288,-0.44478119689064555
289,-0.4402026444125784
290,-0.5060557421658465
291,-0.523546167972666
292,-0.556256830825495
293,-0.47603841433312605
294,-0.56592003769249
295,-0.43107044683495355
296,-0.4436452685854776
297,-0.5095294862333297
298,-0.4289172902246665
299,-0.3696836451866473
300,-0.37060782950369237
301,-0.37322562782837354
302,-0.288356744192157
303,-0.39943727658140626
304,-0.29713301523689006
305,-0.38281137610390287
306,-0.5548406780306513
307,-0.55194804254977
308,-0.5740117950108217
309,-0.5428227490193244
310,-0.6424261067514238
311,-0.7159992510023943
312,-0.5249142579992873
313,-0.3465872941347145
314,-0.3478408531896798
315,-0.1891950273103286
316,-0.04031058773505075
317,0.1593543108545227
318,0.41154801759816584
319,0.5880836123187161
320,0.6566587062449427
321,0.7596610943714599
322,0.5630470864144836
323,0.32862039869204285
324,0.22000052855037236
325,0.22292886801496953
326,0.45605020761047865
327,0.16473788547206467
328,0.34455843338749786
329,0.29329278666344666
330,0.24294151086605753
331,0.06417687190868472
332,-0.2100481051473954
333,0.005766105573535268
334,0.2906715952801826
335,0.17563020645714655
336,-0.01976244229678513
337,-0.056327048490672715
338,-0.0988544995438661
339,0.009554537892726644
340,0.03108788101104032
341,0.0066984879251220965
342,-0.08128542392520811
343,0.07672984120897358
344,-0.15039205648147727
345,-0.26405488320539955
346,-0.20744278836096716
347,-0.12428734466922059
348,-0.15216013427420697
349,-0.03353017911405334
350,-0.209503456369675
351,-0.15667930353775197
352,-0.29915743248031734
353,-0.3308649005835885
354,-0.23192968265632227
355,-0.23154234247896677
356,-0.2891544595385146
357,-0.4601096139865305
358,-0.3722904184025556
359,-0.1574974170320651
360,-0.15969965037657763
361,-0.062286843099869905
362,-0.010636123982145723
363,-0.062430303371898366
364,-0.05032571430391711
365,-0.2515331724561319
366,0.011440154562995297
367,0.10488192504189792
368,0.1045005714980728
369,0.18227945340291427
370,0.12541183432768818
371,0.11151493510188386
372,0.1023411695600272
373,0.1895044526565576
374,0.16136961547294784
375,0.20459285236827202
376,0.17702012409967346
377,0.1346593961630415
378,0.15445913631319064
379,0.12903587550937473
380,-0.13952449985629778
